subj,month,Speaker,n,PC,sex,MOTedu,MOTwork,MOTworkhours,FATwork,FATworkhours,Siblings18,Siblings,SibsYN,SibGroup,SibsDiscrete,MOTedulevel,MOTage,PVT.ED,PVT.score,Log.n
33,09,MOT,348.0,1.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,5.855071922202427
33,10,MOT,380.0,0.979381443298969,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,5.942799375126701
33,11,MOT,463.0,0.9956989247311828,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,6.139884552226255
33,12,MOT,422.0,0.9701149425287356,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,6.0473721790462776
33,13,MOT,390.0,0.9923664122137404,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,5.968707559985366
33,14,MOT,574.0,0.9566666666666667,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,6.354370040797351
33,15,MOT,460.0,1.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,6.133398042996649
33,16,MOT,412.0,0.9671361502347418,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,6.023447592961033
33,17,MOT,715.0,0.9701492537313433,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,6.573680166960646
34,06,MOT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,07,MOT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,08,MOT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,09,MOT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,11,MOT,1.0,0.1,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.6931471805599453
34,12,MOT,17.0,0.5862068965517241,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,2.8903717578961645
34,13,MOT,19.0,0.48717948717948717,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,2.995732273553991
34,14,MOT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,15,MOT,36.0,0.5373134328358209,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,3.6109179126442243
34,17,MOT,18.0,0.16981132075471697,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,2.9444389791664403
35,06,MOT,241.0,0.9678714859437751,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,5.488937726156687
